40_500_0.2 40_800_0.2 40_1000_0.2 40_500_0.3 40_800_0.3 40_1000_0.3 40_500_0.5 40_800_0.5 40_1000_0.5 50_500_0.2 50_800_0.2 50_1000_0.2 50_500_0.3 50_800_0.3 50_1000_0.3 50_500_0.5 50_800_0.5 50_1000_0.5 70_500_0.2 70_800_0.2 70_1000_0.2 70_500_0.3 70_800_0.3 70_1000_0.3 70_500_0.5 70_800_0.5 70_1000_0.5 OVER_1 OVER_2 OVER_3 OVER_4 OVER_5 OVER_6 OVER_7 OVER_8 OVER_9 OVER_10 OVER_11 OVER_12 OVER_13 OVER_14 OVER_15 OVER_16 OVER_17 OVER_18 OVER_19 OVER_20 OVER_21 OVER_22 OVER_23 OVER_24 OVER_25 OVER_26 OVER_27 TIME_1 TIME_2 TIME_3 TIME_4 TIME_5 TIME_6 TIME_7 TIME_8 TIME_9 TIME_10 TIME_11 TIME_12 TIME_13 TIME_14 TIME_15 TIME_16 TIME_17 TIME_18 TIME_19 TIME_20 TIME_21 TIME_22 TIME_23 TIME_24 TIME_25 TIME_26 TIME_27 
1.64029e+06 1.60187e+06 1.62782e+06 1.75014e+06 1.56753e+06 1.61695e+06 1.57116e+06 1.60204e+06 1.6784e+06 1.66457e+06 1.6063e+06 1.68707e+06 1.66929e+06 1.64389e+06 1.54135e+06 1.56908e+06 1.56874e+06 1.49101e+06 1.67581e+06 1.56361e+06 1.59346e+06 1.59526e+06 1.6139e+06 1.54988e+06 1.52056e+06 1.52927e+06 1.65244e+06 0 0 0 104 0 0 0 0 58 0 5 103 0 7 0 0 0 0 0 0 0 0 0 0 0 0 107 0 1 1 1 1 1 0 1 2 0 1 2 1 1 1 1 1 2 0 2 2 1 1 2 1 2 2
1.38009e+06 1.33206e+06 1.23495e+06 1.33077e+06 1.33447e+06 1.33538e+06 1.31533e+06 1.33216e+06 1.2464e+06 1.40664e+06 1.28843e+06 1.38284e+06 1.56582e+06 1.33106e+06 1.30844e+06 1.30458e+06 1.26612e+06 1.32256e+06 1.35182e+06 1.28384e+06 1.21615e+06 1.26967e+06 1.38609e+06 1.30542e+06 1.32523e+06 1.22947e+06 1.25743e+06 0 0 0 0 0 0 0 72 0 0 0 90 213 23 22 0 0 80 0 0 0 0 92 0 109 22 39 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 2 2 1 2 2
1.60812e+06 1.6173e+06 1.52705e+06 1.54209e+06 1.65282e+06 1.59399e+06 1.52963e+06 1.42963e+06 1.44464e+06 1.59815e+06 1.60584e+06 1.54394e+06 1.51304e+06 1.5199e+06 1.50447e+06 1.47557e+06 1.47129e+06 1.51693e+06 1.55078e+06 1.52346e+06 1.52054e+06 1.52409e+06 1.47542e+06 1.48003e+06 1.46175e+06 1.52607e+06 1.49121e+06 0 51 27 40 82 47 0 0 0 42 94 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 2 1 2 2
1.3448e+06 1.31317e+06 1.27547e+06 1.31516e+06 1.26933e+06 1.32529e+06 1.313e+06 1.315e+06 1.26435e+06 1.48848e+06 1.389e+06 1.29785e+06 1.32062e+06 1.26165e+06 1.27394e+06 1.32569e+06 1.26949e+06 1.30252e+06 1.36332e+06 1.27431e+06 1.27516e+06 1.28336e+06 1.23522e+06 1.24657e+06 1.34742e+06 1.25863e+06 1.26079e+06 0 0 0 0 0 4 0 29 53 77 80 0 0 0 0 28 17 0 7 23 0 0 0 4 0 0 18 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 2 2 1 1 2
1.48329e+06 1.38049e+06 1.44163e+06 1.48466e+06 1.45521e+06 1.4177e+06 1.49058e+06 1.50178e+06 1.43768e+06 1.42641e+06 1.47911e+06 1.43349e+06 1.44457e+06 1.42259e+06 1.42879e+06 1.45329e+06 1.37255e+06 1.41161e+06 1.52241e+06 1.55747e+06 1.47762e+06 1.38039e+06 1.40891e+06 1.39141e+06 1.36438e+06 1.33801e+06 1.42018e+06 0 0 0 0 0 0 0 59 0 0 0 0 0 0 0 0 0 55 0 67 65 0 0 0 0 0 31 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 1 1 2 1 2 2
1.62368e+06 1.62575e+06 1.58412e+06 1.62145e+06 1.55855e+06 1.50912e+06 1.60102e+06 1.51776e+06 1.46978e+06 1.63723e+06 1.50929e+06 1.55633e+06 1.46842e+06 1.55231e+06 1.58991e+06 1.55881e+06 1.5402e+06 1.46143e+06 1.58963e+06 1.52386e+06 1.59404e+06 1.55155e+06 1.49103e+06 1.49644e+06 1.51081e+06 1.47749e+06 1.48738e+06 0 12 0 0 0 0 0 0 0 24 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 2 1 1 1 1 2 1 1 2 2 1 1 2
1.55832e+06 1.56448e+06 1.53725e+06 1.55174e+06 1.48647e+06 1.55619e+06 1.54113e+06 1.46428e+06 1.47768e+06 1.5435e+06 1.514e+06 1.44832e+06 1.57673e+06 1.55678e+06 1.4592e+06 1.4827e+06 1.49079e+06 1.56548e+06 1.52558e+06 1.47437e+06 1.46576e+06 1.51479e+06 1.49791e+06 1.5407e+06 1.52472e+06 1.43854e+06 1.48005e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 57 0 0 22 1 1 1 0 1 1 1 1 1 0 1 2 0 1 2 0 2 1 1 1 2 1 1 3 1 1 3
1.73157e+06 1.71772e+06 1.64404e+06 1.71959e+06 1.65683e+06 1.74269e+06 1.64699e+06 1.6081e+06 1.57456e+06 1.65579e+06 1.61452e+06 1.67527e+06 1.62407e+06 1.62829e+06 1.64527e+06 1.76311e+06 1.65124e+06 1.62208e+06 1.74445e+06 1.62761e+06 1.64042e+06 1.66686e+06 1.62107e+06 1.60183e+06 1.57554e+06 1.58752e+06 1.64611e+06 0 97 6 4 0 68 0 0 0 5 0 62 0 0 7 129 0 53 25 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 2 0 1 2 0 1 2 1 1 2 0 2 2 1 1 2 1 2 2
1.74548e+06 1.68638e+06 1.58275e+06 1.73855e+06 1.59601e+06 1.64985e+06 1.62114e+06 1.52957e+06 1.55521e+06 1.75841e+06 1.70571e+06 1.60287e+06 1.69956e+06 1.66248e+06 1.60262e+06 1.66634e+06 1.59034e+06 1.56388e+06 1.65565e+06 1.68592e+06 1.62177e+06 1.68923e+06 1.54042e+06 1.5639e+06 1.63102e+06 1.59301e+06 1.62528e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 45 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 1 1 2 1 2 2
1.69837e+06 1.62576e+06 1.5576e+06 1.50967e+06 1.60559e+06 1.50435e+06 1.57824e+06 1.55108e+06 1.51694e+06 1.59994e+06 1.6295e+06 1.54231e+06 1.52075e+06 1.45406e+06 1.5339e+06 1.52931e+06 1.47997e+06 1.4732e+06 1.59242e+06 1.51554e+06 1.53256e+06 1.56452e+06 1.51233e+06 1.46419e+06 1.48808e+06 1.50297e+06 1.44409e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 1 1 2
1.45499e+06 1.37277e+06 1.47768e+06 1.40257e+06 1.37656e+06 1.44805e+06 1.38502e+06 1.32476e+06 1.36961e+06 1.42557e+06 1.40149e+06 1.3991e+06 1.5212e+06 1.39687e+06 1.39123e+06 1.40378e+06 1.47076e+06 1.3246e+06 1.44921e+06 1.36728e+06 1.31351e+06 1.44149e+06 1.34214e+06 1.28082e+06 1.42761e+06 1.33301e+06 1.31867e+06 0 0 24 0 0 31 0 0 0 0 0 0 0 0 22 0 43 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 2 1 2 2
1.57805e+06 1.63299e+06 1.48517e+06 1.55128e+06 1.43366e+06 1.64658e+06 1.4614e+06 1.50426e+06 1.44471e+06 1.52843e+06 1.65873e+06 1.50669e+06 1.5822e+06 1.54047e+06 1.40831e+06 1.48309e+06 1.50034e+06 1.48633e+06 1.52854e+06 1.4882e+06 1.48685e+06 1.51815e+06 1.4675e+06 1.44843e+06 1.49799e+06 1.42739e+06 1.41075e+06 0 0 0 0 0 86 0 0 0 0 107 0 40 93 0 0 0 0 13 0 0 0 0 0 0 0 0 0 1 1 1 0 2 0 1 1 1 1 2 0 1 2 0 2 1 1 1 2 1 2 1 2 1 2
1.61062e+06 1.59454e+06 1.54717e+06 1.60185e+06 1.55805e+06 1.57764e+06 1.61085e+06 1.53095e+06 1.5246e+06 1.61269e+06 1.57634e+06 1.57109e+06 1.65231e+06 1.51401e+06 1.55809e+06 1.63879e+06 1.54037e+06 1.50938e+06 1.64209e+06 1.57382e+06 1.49447e+06 1.65619e+06 1.52731e+06 1.51415e+06 1.49597e+06 1.5727e+06 1.49066e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 1 0 2 0 1 2 0 1 2 0 2 1 1 1 2 1 2 2 1 1 2
1.42192e+06 1.4747e+06 1.51319e+06 1.49213e+06 1.44131e+06 1.43553e+06 1.48514e+06 1.45813e+06 1.38932e+06 1.50093e+06 1.43381e+06 1.43007e+06 1.43052e+06 1.40297e+06 1.39031e+06 1.3894e+06 1.42747e+06 1.4251e+06 1.49739e+06 1.44675e+06 1.50181e+06 1.41999e+06 1.41474e+06 1.4093e+06 1.42591e+06 1.33614e+06 1.3464e+06 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 1 2 2
1.41397e+06 1.39193e+06 1.39441e+06 1.36802e+06 1.327e+06 1.38951e+06 1.37012e+06 1.31967e+06 1.25272e+06 1.45111e+06 1.36824e+06 1.34621e+06 1.43408e+06 1.36935e+06 1.38829e+06 1.36872e+06 1.31444e+06 1.3974e+06 1.38506e+06 1.51727e+06 1.41017e+06 1.45763e+06 1.44218e+06 1.32438e+06 1.40162e+06 1.33345e+06 1.42517e+06 21 0 0 23 0 31 0 0 0 0 30 56 65 34 0 48 9 104 0 98 87 94 77 13 66 77 125 0 1 1 1 1 1 1 1 1 0 1 2 1 1 1 1 1 2 1 2 2 1 2 2 1 2 2
